certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status
STC,20587,PVD2566814,2015,VIC,1,79,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565417,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565418,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565419,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565421,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565422,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565423,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565424,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565425,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565426,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565428,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565429,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565430,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565431,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565432,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565433,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565434,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565435,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565436,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565437,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565438,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565439,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565440,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565441,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565442,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565443,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2565444,2015,NSW,1,27,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2566650,2015,QLD,1,32,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,20587,SW2566651,2015,QLD,1,32,S.W.H. - air source heat pump (deemed),GB Environmental Trading Pty Ltd,40533,Registered
STC,14071,PVD2580122,2016,SA,1,172,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580123,2016,QLD,1,132,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580124,2016,QLD,1,129,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580133,2016,QLD,1,75,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580134,2016,NSW,1,109,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580135,2016,NSW,1,109,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580136,2016,NSW,1,109,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580137,2016,WA,1,84,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580138,2016,WA,1,67,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580139,2016,WA,1,107,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580145,2016,QLD,1,134,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580128,2016,VIC,1,75,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580129,2016,NSW,1,64,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580130,2016,VIC,1,56,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580131,2016,VIC,1,43,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580153,2016,QLD,1,107,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580154,2016,WA,1,104,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580155,2016,WA,1,134,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580156,2016,SA,1,185,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580157,2016,QLD,1,126,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580235,2016,WA,1,102,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580236,2016,QLD,1,129,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580221,2016,WA,1,132,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580222,2016,SA,1,107,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580223,2016,NSW,1,67,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580224,2016,NSW,1,67,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,SW2580226,2016,WA,1,28,S.W.H. - air source heat pump (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,SW2580227,2016,TAS,1,33,S.W.H. - air source heat pump (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,SW2580229,2016,NSW,1,39,S.W.H. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,SW2580231,2016,WA,1,37,S.W.H. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,SW2580255,2016,WA,1,32,S.W.H. - air source heat pump (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2575337,2016,WA,23,109,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,11808,PVD2580211,2016,VIC,1,52,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580786,2016,NSW,1,137,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580787,2016,SA,1,87,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2575504,2016,WA,9,107,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580743,2016,QLD,1,126,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580745,2016,VIC,1,93,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580746,2016,WA,1,86,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580747,2016,VIC,1,89,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580748,2016,NSW,1,53,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580750,2016,QLD,1,104,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580751,2016,QLD,1,132,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580752,2016,QLD,1,96,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580976,2016,QLD,1,194,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580892,2016,WA,1,106,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580913,2016,QLD,1,123,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580914,2016,QLD,1,126,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,14071,PVD2580915,2016,QLD,1,68,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Pending transfer
STC,18454,PVD2584781,2016,QLD,1,64,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,18367,PVD2567232,2016,VIC,1,27,S.G.U. - solar (deemed),INTEGRA Energy Group Pty Ltd,31167,Invalid due to audit
STC,20587,PVD2584782,2016,NT,1,103,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Pending audit
STC,18454,PVD2584783,2016,QLD,1,129,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,12939,PVD2584784,2016,NSW,1,105,S.G.U. - solar (deemed),Anthony Roberts Holdings Pty Ltd T/A STC Trading Australia,30826,Pending audit
STC,19148,PVD2584708,2016,NSW,1,431,S.G.U. - solar (deemed),Eco Solar Works Pty Ltd,38672,Pending audit
STC,2552,PVD2584785,2016,QLD,1,64,S.G.U. - solar (deemed),Green Energy Trading Pty Ltd,8020,Pending audit
STC,18454,PVD2584709,2016,QLD,1,129,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,14071,PVD2582840,2016,ACT,1,103,S.G.U. - solar (deemed),FORMBAY TRADING PTY LTD,31996,Invalid due to audit
STC,17345,PVD2582856,2016,NSW,1,76,S.G.U. - solar (deemed),Carbon Neutral Energy Solutions Pty Ltd,29754,Invalid due to audit
STC,125,PVD2582907,2016,NSW,1,62,S.G.U. - solar (deemed),AGL Energy Services Pty Limited,949,Invalid due to audit
STC,18454,PVD2584710,2016,QLD,1,129,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,20705,PVD2584711,2016,NSW,1,109,S.G.U. - solar (deemed),Compass Pty Limited,40578,Pending audit
STC,20705,PVD2584712,2016,NSW,1,165,S.G.U. - solar (deemed),Compass Pty Limited,40578,Pending audit
STC,20587,PVD2582957,2016,VIC,1,53,S.G.U. - solar (deemed),GB Environmental Trading Pty Ltd,40533,Invalid due to audit
STC,18454,PVD2584786,2016,QLD,1,129,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
STC,16086,PVD2582973,2016,QLD,1,158,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Invalid due to audit
STC,19148,PVD2584793,2016,NSW,1,107,S.G.U. - solar (deemed),Eco Solar Works Pty Ltd,38672,Pending audit
STC,18454,PVD2584787,2016,VIC,1,95,S.G.U. - solar (deemed),Emerging Energy Solutions Group Pty Ltd,35465,Pending audit
LGC,19603,WD00NS10,2016,NSW,300196,332936,Wind,CWP Renewables Pty Ltd,39418,Pending audit
STC,21913,PVD2583200,2016,WA,1,123,S.G.U. - solar (deemed),ONE STOP WAREHOUSE FINANCE PTY LTD,41870,Invalid due to audit
STC,16086,PVD2584794,2016,QLD,1,123,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584795,2016,VIC,1,45,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584796,2016,VIC,1,62,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584797,2016,WA,1,111,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584798,2016,QLD,1,125,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584799,2016,WA,1,75,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584800,2016,QLD,1,105,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584801,2016,QLD,1,211,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584802,2016,SA,1,107,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584803,2016,WA,1,135,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584788,2016,WA,1,129,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584789,2016,QLD,1,129,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,16086,PVD2584790,2016,WA,1,67,S.G.U. - solar (deemed),Powerark solar pty ltd,32905,Pending audit
STC,2552,PVD2584804,2016,VIC,1,76,S.G.U. - solar (deemed),Green Energy Trading Pty Ltd,8020,Pending audit
STC,88,SW2546008,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2549538,2016,NSW,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2549541,2016,SA,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2549542,2016,SA,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2549543,2016,NSW,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550247,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550402,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550403,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550404,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550405,2016,VIC,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550406,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550994,2016,WA,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2550869,2016,WA,1,21,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2551006,2016,WA,1,21,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2551106,2016,NSW,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2551133,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2551134,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2551963,2016,TAS,1,32,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2551967,2016,QLD,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2552099,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2552140,2016,QLD,1,29,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2552141,2016,QLD,1,29,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2552142,2016,QLD,1,29,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2553850,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2554688,2016,NSW,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2554742,2016,QLD,1,28,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2554743,2016,QLD,1,28,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2555473,2016,NSW,1,28,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2555477,2016,NSW,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2556004,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2556933,2015,QLD,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2556935,2015,TAS,1,29,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2556947,2016,NSW,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2557004,2016,SA,1,29,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2557779,2016,QLD,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2557782,2016,SA,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2559468,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2559469,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2559927,2016,NSW,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560697,2016,NSW,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560698,2016,NSW,1,32,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560701,2016,NSW,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560702,2016,SA,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560810,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560811,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560812,2016,VIC,1,28,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560853,2016,VIC,1,33,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560855,2015,WA,1,22,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2560856,2016,TAS,1,28,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561386,2016,NSW,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561388,2016,WA,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561389,2016,TAS,1,32,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561390,2016,WA,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561391,2016,SA,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561392,2016,SA,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561393,2016,VIC,1,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561594,2016,QLD,1,31,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
STC,88,SW2561387,2016,NSW,15,30,S.W.H. - air source heat pump (deemed),Quantum Energy Technologies Pty Ltd,834,Pending transfer
