certificateType,registeredPersonNumber,accreditationCode,generationYear,generationState,startSerialNumber,endSerialNumber,fuelSource,ownerAccount,ownerAccountId,status,certificateQuantity
LGC,49,BEBGWA09,2013,WA,1,44,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA09,2013,WA,280,367,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA09,2013,WA,815,894,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA09,2013,WA,933,976,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA09,2013,WA,1077,1112,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA09,2013,WA,1182,1280,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA09,2013,WA,1286,1365,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA09,2013,WA,1498,1535,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,27802,27818,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,27894,27897,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,29026,29026,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,29085,29112,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,29332,29334,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,30207,30259,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,30276,30284,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,30324,30362,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGVC11,2012,VIC,30916,30978,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,49,BEBGWA10,2011,WA,5864,5886,Landfill gas,OEEL Accumulation Account,27938,Pending transfer,1
LGC,959,SW0895651,2010,WA,1,35,S.W.H. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,959,SW0895651,2010,WA,36,36,S.W.H. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,959,SW0895651,2010,WA,37,37,S.W.H. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,959,SW0895651,2010,WA,38,38,S.W.H. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,959,SW0895651,2010,WA,39,42,S.W.H. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,959,SW0895652,2010,WA,1,41,S.W.H. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,959,SW0895652,2010,WA,42,42,S.W.H. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330716,2010,QLD,4,77,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330716,2010,QLD,88,155,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330717,2010,QLD,16,61,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330717,2010,QLD,71,134,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330717,2010,QLD,136,155,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330718,2010,NSW,1,94,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330719,2010,NSW,12,39,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330726,2010,QLD,1,45,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330726,2010,QLD,68,73,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330726,2010,QLD,125,155,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330728,2010,QLD,1,60,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330728,2010,QLD,94,111,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330728,2010,QLD,152,155,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330729,2010,QLD,1,21,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,36,PVD0330729,2010,QLD,74,105,S.G.U. - solar (deemed),OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,1982,2092,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,2138,2233,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,2249,2293,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,2762,2839,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,2868,3151,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,3152,3246,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,3308,3312,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,3315,3619,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,4088,4165,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,4173,4243,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,5492,5992,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,6038,6115,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,6584,7051,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,7066,7207,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,10094,10129,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,748,WD00VC10,2011,VIC,10131,10171,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,210542,210568,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,210587,210607,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,210612,210689,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,210692,210767,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,210816,210846,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,210853,211000,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211072,211086,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211092,211227,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211241,211316,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211325,211344,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211347,211375,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211391,211420,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211442,211451,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211453,211530,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211549,211567,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211580,211615,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211627,211728,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211732,211734,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211736,211736,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211738,211738,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211740,211740,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211742,211742,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211770,211783,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211785,211786,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211789,211813,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211821,211889,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,211934,211996,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212017,212038,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212048,212048,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212114,212178,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212200,212361,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212371,212399,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212472,212485,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212489,212535,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212566,212566,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212580,212592,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212626,212630,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212645,212663,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212757,212834,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212929,212936,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212947,212990,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,212992,212999,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213009,213016,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213026,213033,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213043,213054,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213056,213087,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213121,213132,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213135,213139,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213149,213149,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213234,213289,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213307,213325,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213352,213371,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213373,213381,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213418,213447,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213453,213464,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,1030,WD00WA09,2011,WA,213480,213525,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,10460,10472,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,10520,10540,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,10549,10685,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,10744,10770,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,10778,10934,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,10941,10960,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,10976,11102,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,11118,11420,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,11622,11708,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,11762,11831,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,11843,11849,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,11866,11962,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,11980,12077,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12126,12190,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12311,12336,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12357,12466,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12469,12539,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12542,12546,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12605,12622,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12623,12655,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12661,12691,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12770,12829,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12832,12844,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12852,12903,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12918,12947,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12948,12951,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12961,12971,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,12983,13012,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13050,13102,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13111,13116,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13118,13128,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13171,13245,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13278,13323,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13329,13330,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13343,13362,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13387,13507,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13541,13560,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13587,13613,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13620,13652,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13680,13726,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13742,13742,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13795,13842,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13858,13930,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,13947,14076,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14081,14120,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14151,14156,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14200,14238,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14246,14311,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14365,14384,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14395,14462,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14483,14520,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14547,14566,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14620,14717,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14736,14737,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14741,14762,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14763,14894,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14903,14907,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14908,14985,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,14997,15010,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15021,15134,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15135,15146,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15155,15191,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15234,15248,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15257,15280,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15301,15351,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15522,15700,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15764,15813,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15830,15889,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,15910,15987,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,16005,16120,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,16144,16199,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,16217,16261,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,16591,16657,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,16658,16979,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,16983,17039,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,17040,17086,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,809,WD00VC08,2011,VIC,17097,17113,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,49091,49096,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,49328,49401,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,49530,49551,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,49897,49985,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,50270,50272,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,50274,50292,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,50332,50487,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,50500,50583,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,50647,50655,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,50783,50990,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,51249,51249,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,51267,51304,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,51315,51382,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,52006,52011,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,52343,52420,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,52499,52604,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,52963,53050,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,53081,53144,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,53585,53629,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,53630,53647,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,53673,53691,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,53692,53756,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,53791,53824,Wind,OEEL Accumulation Account,27938,Pending transfer,1
LGC,2932,WD00VC09,2011,VIC,54028,54083,Wind,OEEL Accumulation Account,27938,Pending transfer,1
